file_id,mz,i_magnitude,m,m_cal,ppm,nm,mf,dbe,c,h,n,o,p,s,oc,hc,nc,sc,kmd,s_n,dbe_o,n_occurrence,n_assignments_orig,bp,rel_int,sum_int,rel_sum_int,ai,ai_category,ai_mod,form,name,ai_mod_category
106-107-108,291.10854,10395476,292.1158163,292.11581760116,-0.0045,292,C12H20O8,3,12,20,0,8,0,0,0.667,1.667,0.0,0.0,0.2104,13.3,-5,14,1,3610764544,0.28790235068842,55979245149,0.0185702325430262,-1.25,other,0.1,CHO,ATL-10,other
106-107-108,226.14486,6473731,227.1521363,227.15214353997,-0.0319,227,C12H21NO3,3,12,21,1,3,0,0,0.25,1.75,0.0833,0.0,0.1015,8.2,0,18,1,3610764544,0.179289757643084,55979245149,0.0115645199980258,-0.125,other,0.1,CHNO,ATL-10,other
106-107-108,242.13974,6875968,243.1470163,243.14705815954,-0.1722,243,C12H21NO4,3,12,21,1,4,0,0,0.333,1.75,0.0833,0.0,0.1245,8.7,-1,14,1,3610764544,0.190429697539425,55979245149,0.0122830666646151,-0.2857142857142857,other,0.0,CHNO,ATL-10,other
106-107-108,258.13469,6909424,259.1419663,259.14197277911,-0.025,259,C12H21NO5,3,12,21,1,5,0,0,0.417,1.75,0.0833,0.0,0.1474,8.5,-2,10,1,3610764544,0.19135626031006,55979245149,0.0123428316720048,-0.5,other,0.0,CHNO,ATL-10,other
106-107-108,290.12451,8054448,291.1317863,291.13180201825,-0.054,291,C12H21NO7,3,12,21,1,7,0,0,0.583,1.75,0.0833,0.0,0.1933,9.8,-4,2,1,3610764544,0.223067660653311,55979245149,0.0143882754734571,-1.25,other,0.0,CHNO,ATL-10,other
106-107-108,341.10895,111304264,342.1162263,342.11621152433,0.0432,342,C12H22O11,2,12,22,0,11,0,0,0.917,1.833,0.0,0.0,0.2658,154.0,-9,20,2,3610764544,3.08256776767552,55979245149,0.198831305609322,-9.0,other,0.0,CHO,ATL-10,other
106-107-108,213.14962,12669136,214.1568963,214.15689456777,0.0081,214,C12H22O3,2,12,22,0,3,0,0,0.25,1.833,0.0,0.0,0.0822,18.4,-1,20,1,3610764544,0.350871286277924,55979245149,0.0226318450101972,-0.1111111111111111,other,0.09090909090909091,CHO,ATL-10,other
106-107-108,229.14452,21752008,230.1517963,230.15180918734,-0.056,230,C12H22O4,2,12,22,0,4,0,0,0.333,1.833,0.0,0.0,0.1052,33.4,-2,20,1,3610764544,0.602421114280223,55979245149,0.0388572728019155,-0.25,other,0.0,CHO,ATL-10,other
106-107-108,245.13943,37074616,246.1467063,246.14672380691,-0.0711,246,C12H22O5,2,12,22,0,5,0,0,0.417,1.833,0.0,0.0,0.1281,57.5,-3,20,1,3610764544,1.02678021643939,55979245149,0.0662292174560741,-0.42857142857142855,other,0.0,CHO,ATL-10,other
106-107-108,261.13435,46902240,262.1416263,262.14163842648,-0.0463,262,C12H22O6,2,12,22,0,6,0,0,0.5,1.833,0.0,0.0,0.1511,71.8,-4,20,1,3610764544,1.29895592549609,55979245149,0.0837850526121963,-0.6666666666666666,other,0.0,CHO,ATL-10,other
106-107-108,277.12928,10735308,278.1365563,278.13655304605,0.0117,278,C12H22O7,2,12,22,0,7,0,0,0.583,1.833,0.0,0.0,0.174,14.2,-5,12,1,3610764544,0.297313986253655,55979245149,0.0191773003930757,-1.0,other,0.0,CHO,ATL-10,other
106-107-108,293.12421,7102152,294.1314863,294.13146766562,0.0634,294,C12H22O8,2,12,22,0,8,0,0,0.667,1.833,0.0,0.0,0.1969,8.3,-6,5,1,3610764544,0.196693855648982,55979245149,0.0126871164144786,-1.5,other,0.0,CHO,ATL-10,other
106-107-108,309.11915,17219252,310.1264263,310.12638228519,0.1419,310,C12H22O9,2,12,22,0,9,0,0,0.75,1.833,0.0,0.0,0.2199,22.9,-7,19,1,3610764544,0.476886592580876,55979245149,0.0307600646528325,-2.3333333333333335,other,0.0,CHO,ATL-10,other
106-107-108,228.1605,19890808,229.1677763,229.16779360443,-0.0755,229,C12H23NO3,2,12,23,1,3,0,0,0.25,1.917,0.0833,0.0,0.0881,30.3,-1,20,1,3610764544,0.550875244220854,55979245149,0.0355324691268284,-0.25,other,0.0,CHNO,ATL-10,other
106-107-108,243.17142,11563660,244.1786963,244.17869264109,0.015,244,C12H24N2O3,2,12,24,2,3,0,0,0.25,2.0,0.1667,0.0,0.094,16.2,-1,14,1,3610764544,0.32025516643602,55979245149,0.0206570488208996,-0.42857142857142855,other,-0.1111111111111111,CHNO,ATL-10,other
106-107-108,215.16522,6637303,216.1724963,216.17254463223,-0.2236,216,C12H24O3,1,12,24,0,3,0,0,0.25,2.0,0.0,0.0,0.0689,8.5,-2,16,1,3610764544,0.183819878563646,55979245149,0.0118567211514437,-0.2222222222222222,other,0.0,CHO,ATL-10,other
106-107-108,231.16017,9527767,232.1674463,232.1674592518,-0.0558,232,C12H24O4,1,12,24,0,4,0,0,0.333,2.0,0.0,0.0,0.0918,13.2,-3,13,1,3610764544,0.263871179743145,55979245149,0.0170201777009317,-0.375,other,-0.1,CHO,ATL-10,other
106-107-108,247.15509,6722328,248.1623663,248.16237387137,-0.0305,248,C12H24O5,1,12,24,0,5,0,0,0.417,2.0,0.0,0.0,0.1147,8.3,-4,9,1,3610764544,0.186174643017653,55979245149,0.012008607801172,-0.5714285714285714,other,-0.1,CHO,ATL-10,other
106-107-108,295.13987,6465513,296.1471463,296.14711773008,0.0965,296,C12H24O8,1,12,24,0,8,0,0,0.667,2.0,0.0,0.0,0.1835,7.2,-7,10,1,3610764544,0.179062160415409,55979245149,0.0115498395571265,-1.75,other,-0.1,CHO,ATL-10,other
106-107-108,229.01426,7343604,230.0215363,230.02152329123,0.0566,230,C12H6O5,10,12,6,0,5,0,0,0.417,0.5,0.0,0.0,0.2353,9.6,5,15,1,3610764544,0.203380860494015,55979245149,0.0131184405585562,0.7142857142857143,condensed,0.8,CHO,ATL-10,condensed
106-107-108,261.00407,7391518,262.0113463,262.01135253037,-0.0238,262,C12H6O7,10,12,6,0,7,0,0,0.583,0.5,0.0,0.0,0.2812,9.2,3,20,1,3610764544,0.204707837077953,55979245149,0.013204032995311,0.6,aromatic,0.8,CHO,ATL-10,condensed
106-107-108,276.99897,7747202,278.0062463,278.00626714994,-0.075,278,C12H6O8,10,12,6,0,8,0,0,0.667,0.5,0.0,0.0,0.3042,9.5,2,15,1,3610764544,0.2145584932386,55979245149,0.0138394184833669,0.5,aromatic,0.8,CHO,ATL-10,condensed
106-107-108,215.03502,8675563,216.0422963,216.04225873612,0.1739,216,C12H8O4,9,12,8,0,4,0,0,0.333,0.667,0.0,0.0,0.1989,11.8,5,20,1,3610764544,0.240269419240204,55979245149,0.0154978206242479,0.625,aromatic,0.7,CHO,ATL-10,condensed
106-107-108,231.02988,19863724,232.0371563,232.03717335569,-0.0735,232,C12H8O5,9,12,8,0,5,0,0,0.417,0.667,0.0,0.0,0.2219,30.2,4,20,1,3610764544,0.550125153771312,55979245149,0.0354840869095836,0.5714285714285714,aromatic,0.7,CHO,ATL-10,condensed
106-107-108,247.02479,22997148,248.0320663,248.03208797526,-0.0874,248,C12H8O6,9,12,8,0,6,0,0,0.5,0.667,0.0,0.0,0.2449,34.6,3,20,1,3610764544,0.636905223804037,55979245149,0.041081561458695,0.5,aromatic,0.7,CHO,ATL-10,condensed
106-107-108,263.01972,16204326,264.0269963,264.02700259483,-0.0238,264,C12H8O7,9,12,8,0,7,0,0,0.583,0.667,0.0,0.0,0.2678,23.1,2,20,1,3610764544,0.448778251878171,55979245149,0.028947024842634,0.4,other,0.7,CHO,ATL-10,condensed
106-107-108,279.0146,12981590,280.0218763,280.0219172144,-0.1461,280,C12H8O8,9,12,8,0,8,0,0,0.667,0.667,0.0,0.0,0.2908,17.6,1,20,2,3610764544,0.359524689073717,55979245149,0.023190005448353,0.25,other,0.7,CHO,ATL-10,condensed
106-107-108,295.00958,9676240,296.0168563,296.01683183397,0.0827,296,C12H8O9,9,12,8,0,9,0,0,0.75,0.667,0.0,0.0,0.3137,12.1,0,15,1,3610764544,0.267983134377427,55979245149,0.0172854063577398,0.0,other,0.7,CHO,ATL-10,condensed
106-107-108,230.04588,8068020,231.0531563,231.05315777278,-0.0064,231,C12H9NO4,9,12,9,1,4,0,0,0.333,0.75,0.0833,0.0,0.2048,10.8,5,17,1,3610764544,0.223443536727052,55979245149,0.0144125201733702,0.5714285714285714,aromatic,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,246.04077,9546690,247.0480463,247.04807239235,-0.1056,247,C12H9NO5,9,12,9,1,5,0,0,0.417,0.75,0.0833,0.0,0.2278,12.9,4,20,1,3610764544,0.264395251578055,55979245149,0.0170539813007295,0.5,aromatic,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,262.03567,8390163,263.0429463,263.04298701192,-0.1548,263,C12H9NO6,9,12,9,1,6,0,0,0.5,0.75,0.0833,0.0,0.2508,10.8,3,20,2,3610764544,0.232365276044984,55979245149,0.0149879888120461,0.4,other,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,278.03061,9432495,279.0378863,279.03790163149,-0.0549,279,C12H9NO7,9,12,9,1,7,0,0,0.583,0.75,0.0833,0.0,0.2737,12.1,2,16,1,3610764544,0.261232624976169,55979245149,0.0168499860526763,0.25,other,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,294.02553,7117947,295.0328063,295.03281625106,-0.0337,295,C12H9NO8,9,12,9,1,8,0,0,0.667,0.75,0.0833,0.0,0.2966,8.2,1,3,1,3610764544,0.197131297631353,55979245149,0.0127153322290327,0.0,other,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,273.05167,6697765,274.0589463,274.05897142901,-0.0917,274,C13H10N2O5,10,13,10,2,5,0,0,0.385,0.769,0.1538,0.0,0.2471,7.9,5,19,1,3610764544,0.185494371576503,55979245149,0.0119647290387224,0.5,aromatic,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,289.04661,8569890,290.0538863,290.05388604858,0.0009,290,C13H10N2O6,10,13,10,2,6,0,0,0.462,0.769,0.1538,0.0,0.27,10.6,4,20,1,3610764544,0.237342809135549,55979245149,0.0153090488755065,0.4,other,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,305.04158,8650171,306.0488563,306.04880066815,0.1818,306,C13H10N2O7,10,13,10,2,7,0,0,0.538,0.769,0.1538,0.0,0.2929,10.3,3,12,1,3610764544,0.239566188672534,55979245149,0.0154524609557986,0.25,other,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,325.02012,12154078,326.0273963,326.027396518,-0.0007,326,C13H10O10,9,13,10,0,10,0,0,0.769,0.769,0.0,0.0,0.3366,15.0,-1,15,2,3610764544,0.336606772662494,55979245149,0.0217117575766688,-0.3333333333333333,other,0.6363636363636364,CHO,ATL-10,aromatic
106-107-108,341.01509,6317492,342.0223663,342.02231113757,0.1613,342,C13H10O11,9,13,10,0,11,0,0,0.846,0.769,0.0,0.0,0.3595,6.4,-2,6,2,3610764544,0.1749627239056,55979245149,0.0112854183424316,-1.0,other,0.6363636363636364,CHO,ATL-10,aromatic
106-107-108,213.05567,6280146,214.0629463,214.06299418101,-0.2237,214,C13H10O3,9,13,10,0,3,0,0,0.231,0.769,0.0,0.0,0.1761,7.9,6,16,1,3610764544,0.173928427718603,55979245149,0.0112187043310143,0.6,aromatic,0.6666666666666666,CHO,ATL-10,aromatic
106-107-108,229.05062,17527564,230.0578963,230.05790880058,-0.0543,230,C13H10O4,9,13,10,0,4,0,0,0.308,0.769,0.0,0.0,0.199,26.4,5,20,1,3610764544,0.485425282828965,55979245149,0.0313108259201189,0.5555555555555556,aromatic,0.6363636363636364,CHO,ATL-10,aromatic
106-107-108,245.04554,26501642,246.0528163,246.05282342015,-0.0289,246,C13H10O5,9,13,10,0,5,0,0,0.385,0.769,0.0,0.0,0.2219,40.4,4,20,1,3610764544,0.73396206473883,55979245149,0.0473419066824866,0.5,aromatic,0.6363636363636364,CHO,ATL-10,aromatic
106-107-108,261.04045,26945272,262.0477263,262.04773803972,-0.0448,262,C13H10O6,9,13,10,0,6,0,0,0.462,0.769,0.0,0.0,0.2449,40.2,3,20,1,3610764544,0.746248382348135,55979245149,0.0481343968256088,0.42857142857142855,other,0.6363636363636364,CHO,ATL-10,aromatic
106-107-108,277.03534,26999262,278.0426163,278.04265265929,-0.1308,278,C13H10O7,9,13,10,0,7,0,0,0.538,0.769,0.0,0.0,0.2678,39.5,2,20,2,3610764544,0.747743633543334,55979245149,0.0482308432851069,0.3333333333333333,other,0.6363636363636364,CHO,ATL-10,aromatic
106-107-108,293.03028,17761274,294.0375563,294.03756727886,-0.0373,294,C13H10O8,9,13,10,0,8,0,0,0.615,0.769,0.0,0.0,0.2908,24.4,1,20,1,3610764544,0.491897873249971,55979245149,0.0317283199384429,0.2,other,0.6363636363636364,CHO,ATL-10,aromatic
106-107-108,309.02521,17869312,310.0324863,310.03248189843,0.0142,310,C13H10O9,9,13,10,0,9,0,0,0.692,0.769,0.0,0.0,0.3137,23.8,0,19,1,3610764544,0.494889981948377,55979245149,0.0319213164672679,0.0,other,0.6363636363636364,CHO,ATL-10,aromatic
106-107-108,340.03099,6135185,341.0382663,341.03829555466,-0.0858,341,C13H11NO10,9,13,11,1,10,0,0,0.769,0.846,0.0769,0.0,0.3425,6.2,-1,2,2,3610764544,0.169913737803669,55979245149,0.010959749427971,-1.0,other,0.6,CHNO,ATL-10,aromatic
106-107-108,228.06659,6608356,229.0738663,229.07389321767,-0.1175,229,C13H11NO3,9,13,11,1,3,0,0,0.231,0.846,0.0769,0.0,0.1819,8.4,6,9,1,3610764544,0.183018192393107,55979245149,0.0118050109150463,0.5555555555555556,aromatic,0.6363636363636364,CHNO,ATL-10,aromatic
106-107-108,244.06148,6463390,245.0687563,245.06880783724,-0.2103,245,C13H11NO4,9,13,11,1,4,0,0,0.308,0.846,0.0769,0.0,0.2049,8.0,5,20,1,3610764544,0.179003364003344,55979245149,0.0115460470801212,0.5,aromatic,0.6,CHNO,ATL-10,aromatic
106-107-108,260.05642,13245325,261.0636963,261.06372245681,-0.1002,261,C13H11NO5,9,13,11,1,5,0,0,0.385,0.846,0.0769,0.0,0.2278,18.5,4,20,1,3610764544,0.366828820838227,55979245149,0.0236611354167869,0.42857142857142855,other,0.6,CHNO,ATL-10,aromatic
106-107-108,276.05137,13133852,277.0586463,277.05863707638,0.0333,277,C13H11NO6,9,13,11,1,6,0,0,0.462,0.846,0.0769,0.0,0.2507,17.9,3,20,1,3610764544,0.363741579932829,55979245149,0.0234620026851767,0.3333333333333333,other,0.6,CHNO,ATL-10,aromatic
106-107-108,292.04631,9528701,293.0535863,293.05355169595,0.1181,293,C13H11NO7,9,13,11,1,7,0,0,0.538,0.846,0.0769,0.0,0.2736,11.9,2,20,1,3610764544,0.263897046841058,55979245149,0.0170218461764489,0.2,other,0.6,CHNO,ATL-10,aromatic
106-107-108,308.0412,10865309,309.0484763,309.04846631552,0.0323,309,C13H11NO8,9,13,11,1,8,0,0,0.615,0.846,0.0769,0.0,0.2966,13.5,1,20,1,3610764544,0.300914359482533,55979245149,0.0194095311058229,0.0,other,0.6,CHNO,ATL-10,aromatic
106-107-108,324.03616,7788868,325.0434363,325.04338093509,0.1703,325,C13H11NO9,9,13,11,1,9,0,0,0.692,0.846,0.0769,0.0,0.3195,8.7,0,13,1,3610764544,0.215712431677184,55979245149,0.0139138496406451,-0.3333333333333333,other,0.6,CHNO,ATL-10,aromatic
106-107-108,355.04177,6066738,356.0490463,356.04919459132,-0.4165,356,C13H12N2O10,9,13,12,2,10,0,0,0.769,0.923,0.1538,0.0,0.3485,6.0,-1,1,3,3610764544,0.168018100490133,55979245149,0.010837477325484,-3.0,other,0.5555555555555556,CHNO,ATL-10,aromatic
106-107-108,259.07239,9553210,260.0796663,260.0797068739,-0.156,260,C13H12N2O4,9,13,12,2,4,0,0,0.308,0.923,0.1538,0.0,0.2107,12.7,5,17,1,3610764544,0.264575822754063,55979245149,0.0170656284745752,0.42857142857142855,other,0.5555555555555556,CHNO,ATL-10,aromatic
106-107-108,275.06731,13598287,276.0745863,276.07462149347,-0.1275,276,C13H12N2O5,9,13,12,2,5,0,0,0.385,0.923,0.1538,0.0,0.2337,18.7,4,20,1,3610764544,0.376604091302388,55979245149,0.0242916583883999,0.3333333333333333,other,0.5555555555555556,CHNO,ATL-10,aromatic
106-107-108,291.06225,13990636,292.0695263,292.06953611304,-0.0336,292,C13H12N2O6,9,13,12,2,6,0,0,0.462,0.923,0.1538,0.0,0.2566,18.7,3,20,1,3610764544,0.387470183378426,55979245149,0.0249925413655742,0.2,other,0.5555555555555556,CHNO,ATL-10,aromatic
106-107-108,307.05718,8570155,308.0644563,308.06445073261,0.0181,308,C13H12N2O7,9,13,12,2,7,0,0,0.538,0.923,0.1538,0.0,0.2795,10.2,2,20,1,3610764544,0.237350148301445,55979245149,0.015309522265241,0.0,other,0.5555555555555556,CHNO,ATL-10,aromatic
106-107-108,323.05203,7220128,324.0593063,324.05936535218,-0.1822,324,C13H12N2O8,9,13,12,2,8,0,0,0.615,0.923,0.1538,0.0,0.3025,8.0,1,12,2,3610764544,0.199961196915974,55979245149,0.0128978659515365,-0.3333333333333333,other,0.5555555555555556,CHNO,ATL-10,aromatic
106-107-108,327.03583,24590406,328.0431063,328.04304658246,0.182,328,C13H12O10,8,13,12,0,10,0,0,0.769,0.923,0.0,0.0,0.3232,32.8,-2,20,1,3610764544,0.681030449378424,55979245149,0.0439277198800157,-0.6666666666666666,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,343.03074,17377850,344.0380163,344.03796120203,0.1602,344,C13H12O11,8,13,12,0,11,0,0,0.846,0.923,0.0,0.0,0.3461,22.0,-3,17,2,3610764544,0.481278958742318,55979245149,0.0310433803702522,-1.5,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,359.02551,7173326,360.0327863,360.0328758216,-0.2486,360,C13H12O12,8,13,12,0,12,0,0,0.923,0.923,0.0,0.0,0.3692,7.5,-4,3,2,3610764544,0.198665017133834,55979245149,0.0128142599652903,-4.0,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,215.07137,10804598,216.0786463,216.07864424547,0.0095,216,C13H12O3,8,13,12,0,3,0,0,0.231,0.923,0.0,0.0,0.1626,15.3,5,20,1,3610764544,0.29923297042323,55979245149,0.0193010784108314,0.5,aromatic,0.5833333333333334,CHO,ATL-10,aromatic
106-107-108,231.06627,24074826,232.0735463,232.07355886504,-0.0541,232,C13H12O4,8,13,12,0,4,0,0,0.308,0.923,0.0,0.0,0.1856,37.1,4,20,1,3610764544,0.666751478990927,55979245149,0.0430066999580291,0.4444444444444444,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,247.06119,32637666,248.0684663,248.06847348461,-0.029,248,C13H12O5,8,13,12,0,5,0,0,0.385,0.923,0.0,0.0,0.2085,50.1,3,20,1,3610764544,0.903899038618675,55979245149,0.0583031548802209,0.375,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,263.0561,29156482,264.0633763,264.06338810418,-0.0447,264,C13H12O6,8,13,12,0,6,0,0,0.462,0.923,0.0,0.0,0.2315,43.7,2,20,1,3610764544,0.807487767333078,55979245149,0.0520844500893039,0.2857142857142857,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,279.051,24388016,280.0582763,280.05830272375,-0.0944,280,C13H12O7,8,13,12,0,7,0,0,0.538,0.923,0.0,0.0,0.2544,35.3,1,20,2,3610764544,0.675425265281435,55979245149,0.0435661751691835,0.16666666666666666,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,295.04593,34726688,296.0532063,296.05321734332,-0.0373,296,C13H12O8,8,13,12,0,8,0,0,0.615,0.923,0.0,0.0,0.2774,49.9,0,20,1,3610764544,0.961754431141329,55979245149,0.0620349343896438,0.0,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,311.04087,31741172,312.0481463,312.04813196289,0.0459,312,C13H12O9,8,13,12,0,9,0,0,0.692,0.923,0.0,0.0,0.3003,44.3,-1,20,1,3610764544,0.879070668087296,55979245149,0.0567016791946989,-0.25,other,0.5454545454545454,CHO,ATL-10,aromatic
106-107-108,246.07717,11998343,247.0844463,247.0844579017,-0.047,247,C13H13NO4,8,13,13,1,4,0,0,0.308,1.0,0.0769,0.0,0.1915,16.9,4,20,1,3610764544,0.332293697187695,55979245149,0.0214335562547583,0.375,other,0.5,CHNO,ATL-10,aromatic
106-107-108,262.07209,15176173,263.0793663,263.07937252127,-0.0236,263,C13H13NO5,8,13,13,1,5,0,0,0.385,1.0,0.0769,0.0,0.2144,21.5,3,20,1,3610764544,0.420303589864873,55979245149,0.0271103566323654,0.2857142857142857,other,0.5,CHNO,ATL-10,aromatic
106-107-108,278.06701,14958091,279.0742863,279.07428714084,-0.003,279,C13H13NO6,8,13,13,1,6,0,0,0.462,1.0,0.0769,0.0,0.2373,20.7,2,20,1,3610764544,0.414263816366975,55979245149,0.0267207801037439,0.16666666666666666,other,0.5,CHNO,ATL-10,aromatic
106-107-108,294.06192,15275722,295.0691963,295.06920176041,-0.0185,295,C13H13NO7,8,13,13,1,7,0,0,0.538,1.0,0.0769,0.0,0.2603,20.5,1,20,1,3610764544,0.423060595999915,55979245149,0.0272881886122984,0.0,other,0.5,CHNO,ATL-10,aromatic
106-107-108,310.05684,15364527,311.0641163,311.06411637998,-0.0003,311,C13H13NO8,8,13,13,1,8,0,0,0.615,1.0,0.0769,0.0,0.2832,20.1,0,20,1,3610764544,0.425520047424062,55979245149,0.027446827764655,-0.25,other,0.5,CHNO,ATL-10,aromatic
106-107-108,326.0518,6615999,327.0590763,327.05903099955,0.1385,327,C13H13NO9,8,13,13,1,9,0,0,0.692,1.0,0.0769,0.0,0.3061,7.0,-1,16,1,3610764544,0.183229865015535,55979245149,0.0118186641895406,-0.6666666666666666,other,0.5,CHNO,ATL-10,aromatic
106-107-108,245.09315,6561121,246.1004263,246.10044231879,-0.0651,246,C13H14N2O3,8,13,14,2,3,0,0,0.231,1.077,0.1538,0.0,0.1744,8.1,5,16,1,3610764544,0.181710020690842,55979245149,0.0117206314278377,0.375,other,0.5,CHNO,ATL-10,aromatic
106-107-108,261.08806,13598317,262.0953363,262.09535693836,-0.0787,262,C13H14N2O4,8,13,14,2,4,0,0,0.308,1.077,0.1538,0.0,0.1973,19.0,4,20,1,3610764544,0.376604922151357,55979245149,0.0242917119796906,0.2857142857142857,other,0.4444444444444444,CHNO,ATL-10,other
106-107-108,277.08298,15002710,278.0902563,278.09027155793,-0.0549,278,C13H14N2O5,8,13,14,2,5,0,0,0.385,1.077,0.1538,0.0,0.2203,20.8,3,20,1,3610764544,0.415499538039111,55979245149,0.0268004864304034,0.16666666666666666,other,0.4444444444444444,CHNO,ATL-10,other
106-107-108,293.0779,14365794,294.0851763,294.0851861775,-0.0336,294,C13H14N2O6,8,13,14,2,6,0,0,0.462,1.077,0.1538,0.0,0.2432,19.3,2,20,1,3610764544,0.397860171300054,55979245149,0.0256627147468005,0.0,other,0.4444444444444444,CHNO,ATL-10,other
106-107-108,309.07281,8667739,310.0800863,310.08010079707,-0.0468,310,C13H14N2O7,8,13,14,2,7,0,0,0.538,1.077,0.1538,0.0,0.2662,10.3,1,20,2,3610764544,0.240052733828994,55979245149,0.0154838440156331,-0.25,other,0.4444444444444444,CHNO,ATL-10,other
106-107-108,325.06774,10447663,326.0750163,326.07501541664,0.0027,326,C13H14N2O8,8,13,14,2,8,0,0,0.615,1.077,0.1538,0.0,0.2891,12.5,0,14,1,3610764544,0.28934766786056,55979245149,0.0186634581659532,-0.6666666666666666,other,0.4444444444444444,CHNO,ATL-10,other
106-107-108,341.06259,6320128,342.0698663,342.06993003621,-0.1863,342,C13H14N2O9,8,13,14,2,9,0,0,0.692,1.077,0.1538,0.0,0.3121,6.4,-1,4,3,3610764544,0.175035727835041,55979245149,0.0112901272305079,-1.5,other,0.4444444444444444,CHNO,ATL-10,other
106-107-108,329.05144,35869064,330.0587163,330.05869664692,0.0595,330,C13H14O10,7,13,14,0,10,0,0,0.769,1.077,0.0,0.0,0.3098,48.7,-3,20,2,3610764544,0.993392495215551,55979245149,0.0640756478665035,-1.0,other,0.45454545454545453,CHO,ATL-10,other
106-107-108,345.04637,15230641,346.0536463,346.05361126649,0.1012,346,C13H14O11,7,13,14,0,11,0,0,0.846,1.077,0.0,0.0,0.3328,19.0,-4,15,3,3610764544,0.421812079253651,55979245149,0.027207656979762,-2.0,other,0.45454545454545453,CHO,ATL-10,other
106-107-108,217.08701,18806654,218.0942863,218.09429430993,-0.0367,218,C13H14O3,7,13,14,0,3,0,0,0.231,1.077,0.0,0.0,0.1492,28.6,4,20,1,3610764544,0.520849636436443,55979245149,0.0335957620542083,0.4,other,0.5,CHO,ATL-10,aromatic
106-107-108,233.08192,33286636,234.0891963,234.0892089295,-0.054,234,C13H14O4,7,13,14,0,4,0,0,0.308,1.077,0.0,0.0,0.1722,52.1,3,20,1,3610764544,0.921872240473623,55979245149,0.0594624595444275,0.3333333333333333,other,0.45454545454545453,CHO,ATL-10,other
106-107-108,249.07684,36193936,250.0841163,250.08412354907,-0.029,250,C13H14O5,7,13,14,0,5,0,0,0.385,1.077,0.0,0.0,0.1951,55.7,2,20,1,3610764544,1.00238981409473,55979245149,0.0646559915262569,0.25,other,0.45454545454545453,CHO,ATL-10,other
106-107-108,265.07175,41146960,266.0790263,266.07903816864,-0.0446,266,C13H14O6,7,13,14,0,6,0,0,0.462,1.077,0.0,0.0,0.2181,62.4,1,20,1,3610764544,1.13956364361597,55979245149,0.0735039564940169,0.14285714285714285,other,0.45454545454545453,CHO,ATL-10,other
106-107-108,281.06664,49117500,282.0739163,282.07395278821,-0.1294,282,C13H14O7,7,13,14,0,7,0,0,0.538,1.077,0.0,0.0,0.241,73.2,0,20,2,3610764544,1.3603074750919,55979245149,0.0877423407001361,0.0,other,0.45454545454545453,CHO,ATL-10,other
106-107-108,297.0616,48392180,298.0688763,298.06886740778,0.0298,298,C13H14O8,7,13,14,0,8,0,0,0.615,1.077,0.0,0.0,0.264,70.1,-1,20,1,3610764544,1.34021976260992,55979245149,0.0864466462010956,-0.2,other,0.45454545454545453,CHO,ATL-10,other
106-107-108,313.05653,45419436,314.0638063,314.06378202735,0.0773,314,C13H14O9,7,13,14,0,9,0,0,0.692,1.077,0.0,0.0,0.2869,64.0,-2,20,1,3610764544,1.25788971965711,55979245149,0.0811362066049784,-0.5,other,0.45454545454545453,CHO,ATL-10,other
106-107-108,248.09278,11689294,249.1000563,249.10010796616,-0.2074,249,C13H15NO4,7,13,15,1,4,0,0,0.308,1.154,0.0769,0.0,0.1781,16.3,3,20,1,3610764544,0.323734595749924,55979245149,0.0208814784280971,0.25,other,0.4,CHNO,ATL-10,other
106-107-108,264.08771,15512990,265.0949863,265.09502258573,-0.1369,265,C13H15NO5,7,13,15,1,5,0,0,0.385,1.154,0.0769,0.0,0.201,22.0,2,20,1,3610764544,0.429631725108687,55979245149,0.0277120385576995,0.14285714285714285,other,0.4,CHNO,ATL-10,other
106-107-108,280.08268,17785276,281.0899563,281.0899372053,0.0679,281,C13H15NO6,7,13,15,1,6,0,0,0.462,1.154,0.0769,0.0,0.2239,25.1,1,20,1,3610764544,0.492562607815393,55979245149,0.0317711965437564,0.0,other,0.4,CHNO,ATL-10,other
106-107-108,296.07757,17420230,297.0848463,297.08485182487,-0.0186,297,C13H15NO7,7,13,15,1,7,0,0,0.538,1.154,0.0769,0.0,0.2469,23.8,0,20,1,3610764544,0.482452671386373,55979245149,0.031119087000249,-0.2,other,0.4,CHNO,ATL-10,other
